"hour_stump","datacenter_id","pm_26972_freq","pm_26972_mw","pm_26972_kw","pm_26975_freq","pm_26975_mw","pm_26975_kw","pm_26976_freq","pm_26976_mw","pm_26976_kw","pm_74084_freq","pm_74084_mw","pm_74084_kw","pm_74085_freq","pm_74085_mw","pm_74085_kw","usd","temp_f","rel_humidity"
2021-10-20 23:35:00.000,2,59.986286,95.19196,75884.445,59.98627,25.820917,,59.98627,24.360083,,59.98627,22.2705,,59.986248,22.741617,,124.27,82.365,66.0
2021-10-21 00:55:00.000,2,60.018665,98.098,78775.61,60.019062,25.518967,,60.01889,25.067167,,60.01889,22.365133,,60.018936,25.149633,,65.47,74.585,70.0
2021-10-23 23:05:00.000,2,60.002903,93.35243,74019.055,60.002567,22.09715,,60.002678,25.2572,,60.002415,22.06445,,60.002415,23.934683,,47.73,83.585,57.0
2021-10-09 13:45:00.000,2,60.012897,96.58828,85611.5,60.013123,24.165583,,60.0133,25.349382,,60.01325,22.475533,,60.0133,24.600033,,34.09,67.0,81.0
2021-10-26 22:55:00.000,2,59.989174,99.86898,80581.055,59.989204,25.0969,,59.98925,26.950733,,59.989136,22.27485,,59.989414,25.54785,,42.52667,85.56,73.0
2021-10-26 18:00:00.000,2,60.00544,98.56102,79533.336,60.005306,23.70995,,60.00537,26.1792,,60.00526,22.319366,,60.0053,26.348766,,29.103333,84.505,63.0
2021-10-15 23:15:00.000,2,59.98085,93.58532,76768.89,59.980804,23.7707,,59.98088,25.967033,,59.980976,21.9244,,59.981075,21.928867,,45.25,,
2021-10-14 18:25:00.000,2,59.992558,97.29283,79900.0,59.992558,25.828817,,59.992706,26.2501,,59.99251,22.335516,,59.992634,22.878733,,67.33,77.93,74.0
2021-10-10 21:50:00.000,2,59.987103,86.542336,67384.445,59.98699,20.86285,,59.987,25.431467,,59.987263,19.79705,,59.987404,20.452133,,50.61,90.96,47.0
2021-10-24 06:05:00.000,2,60.005447,99.6134,80287.11,60.005524,25.580633,,60.005486,26.227182,,60.00523,22.723183,,60.005035,25.084883,,34.39,67.92,92.0
2021-10-14 02:10:00.000,2,59.994175,94.00705,74680.555,59.994102,24.987934,,59.994102,26.4791,,59.994072,21.168184,,59.993988,21.37115,,54.67,79.25,79.0
2021-10-26 13:30:00.000,2,60.00596,100.600914,81215.555,60.00574,23.9622,,60.005695,25.923334,,60.006027,22.9571,,60.00589,27.75605,,47.21,74.63,96.0
2021-10-24 09:35:00.000,2,60.007187,100.122406,80784.18,60.007225,24.96822,,60.007225,26.067745,,60.0073,23.293102,,60.007065,25.792679,,23.69,68.48,98.0
2021-10-25 20:25:00.000,2,60.003563,94.72093,75314.445,60.00378,22.93025,,60.00378,25.607718,,60.00378,22.67025,,60.00378,23.5165,,80.6,88.06,55.0
2021-10-13 19:05:00.000,2,59.995262,93.37507,74166.664,59.9952,23.22165,,59.995308,26.2435,,59.995308,21.611284,,59.995308,22.295233,,90.58,88.89,59.0
2021-10-23 01:10:00.000,2,60.00757,93.306786,74054.555,60.007313,23.791166,,60.00708,25.233232,,60.00708,22.01995,,60.007202,22.262083,,35.96,74.995,69.0
