hour_stump,target_mhs,hashrate,miners,avg_uptime,env_temp,power,power_rt,lancium_box_uuid
10/2/21 18:05,85781683.64,91758.95499,154,1779898.961,39.46428571,3496.876623,3499.194805,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 18:20,85781683.64,91760.28731,154,1780799.247,40.03246753,3499.655844,3503.792208,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 18:35,85781683.64,91761.4358,154,1781698.961,39.63961039,3497.175325,3501.584416,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 18:50,85781683.64,91762.78495,154,1782599.045,40.37987013,3506.422078,3508.103896,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 19:05,85781683.64,91763.81339,154,1783499.097,40.20779221,3507.324675,3501.168831,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 19:20,85781683.64,91764.66826,154,1784399.065,40.18506494,3504.253247,3502.519481,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 19:35,85781683.64,91765.8594,154,1785299.078,41.05519481,3511.441558,3512.181818,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 19:50,85781683.64,91766.9864,154,1786199.338,41.60064935,3515.967532,3516.623377,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 20:05,85781683.64,91767.95482,154,1787098.994,41.27597403,3511.792208,3512.623377,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 20:20,85781683.64,91768.79536,154,1787999,43.12987013,3525.422078,3528.285714,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 20:35,85781683.64,91769.33044,154,1788898.942,42.06818182,3512.246753,3512.285714,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 20:50,85781683.64,91769.83374,154,1789798.961,43.77597403,3526.915584,3529.298701,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 21:05,85781683.64,91769.94314,154,1790699.013,44.14935065,3523.428571,3527.558442,00c48284-5e32-49c8-81c2-dee946fdb764
10/2/21 21:20,85781683.64,91769.8226,154,1791599.071,43.76623377,3519.733766,3526.311688,00c48284-5e32-49c8-81c2-dee946fdb764
